value,ij,t
0.0,n10 => n18,7
0.0,n10 => n18,8
0.0,n10 => n18,9
0.0,n10 => n18,10
0.0,n10 => n18,11
0.0,n10 => n18,12
0.0,n10 => n18,13
0.0,n10 => n18,14
0.0,n10 => n18,15
0.0,n10 => n18,16
0.0,n10 => n18,17
0.0,n10 => n18,18
0.0,n10 => n18,19
0.0,n10 => n18,20
0.0,n10 => n18,21
0.0,n10 => n18,22
0.0,n10 => n18,23
0.0,n10 => n18,24
0.0,n10 => n18,25
0.0,n10 => n18,26
0.0,n10 => n18,27
0.0,n10 => n18,28
0.0,n10 => n18,29
0.0,n10 => n18,30
0.0,n10 => n18,31
0.0,n10 => n18,32
0.0,n10 => n18,33
0.0,n10 => n18,34
0.0,n10 => n18,35
0.0,n10 => n18,36
0.0,n10 => n18,37
0.0,n10 => n18,38
0.0,n10 => n18,39
0.0,n10 => n18,40
0.0,n10 => n18,41
0.0,n10 => n18,42
0.0,n10 => n18,43
0.0,n10 => n18,44
0.0,n10 => n18,45
0.0,n10 => n18,46
0.0,n10 => n18,47
0.0,n10 => n18,48
0.0,n10 => n18,49
0.0,n10 => n18,50
0.0,n10 => n18,51
0.0,n10 => n18,52
0.0,n10 => n18,53
0.0,n10 => n18,54
0.0,n10 => n18,55
0.0,n10 => n18,56
0.0,n10 => n18,57
0.0,n10 => n18,58
0.0,n10 => n18,59
0.0,n10 => n18,60
0.0,n10 => n18,61
0.0,n10 => n18,62
0.0,n10 => n18,63
0.0,n10 => n18,64
0.0,n10 => n18,65
0.0,n10 => n18,66
0.0,n10 => n18,67
0.0,n10 => n18,68
0.0,n10 => n18,69
0.0,n10 => n18,70
0.0,n10 => n18,71
0.0,n10 => n18,72
0.0,n10 => n18,73
0.0,n10 => n18,74
0.0,n10 => n18,75
0.0,n10 => n18,76
0.0,n10 => n18,77
0.0,n10 => n18,78
0.0,n10 => n18,79
0.0,n10 => n18,80
0.0,n10 => n18,81
0.0,n10 => n18,82
0.0,n10 => n18,83
0.0,n10 => n18,84
0.0,n10 => n18,85
0.0,n10 => n18,86
0.0,n10 => n18,87
0.0,n10 => n18,88
0.0,n10 => n18,89
0.0,n10 => n18,90
0.0,n10 => n18,91
0.0,n10 => n18,92
0.0,n10 => n18,93
0.0,n10 => n18,94
0.0,n10 => n18,95
0.0,n10 => n18,96
0.0,n14 => n8,0
0.0,n14 => n8,1
0.0,n14 => n8,2
0.0,n14 => n8,3
0.0,n14 => n8,4
0.0,n14 => n8,5
0.0,n14 => n8,6
0.0,n14 => n8,7
0.0,n14 => n8,8
0.0,n14 => n8,9
0.0,n14 => n8,10
0.0,n14 => n8,11
0.0,n14 => n8,12
0.0,n14 => n8,13
0.0,n14 => n8,14
0.0,n14 => n8,15
0.0,n14 => n8,16
0.0,n14 => n8,17
0.0,n14 => n8,18
0.0,n14 => n8,19
0.0,n14 => n8,20
0.0,n14 => n8,21
0.0,n14 => n8,22
0.0,n14 => n8,23
0.0,n14 => n8,24
0.0,n14 => n8,25
0.0,n14 => n8,26
0.0,n14 => n8,27
0.0,n14 => n8,28
0.0,n14 => n8,29
0.0,n14 => n8,30
0.0,n14 => n8,31
0.0,n14 => n8,32
0.0,n14 => n8,33
0.0,n14 => n8,34
0.0,n14 => n8,35
0.0,n14 => n8,36
0.0,n14 => n8,37
0.0,n14 => n8,38
0.0,n14 => n8,39
0.0,n14 => n8,40
0.0,n14 => n8,41
0.0,n14 => n8,42
0.0,n14 => n8,43
0.0,n14 => n8,44
0.0,n14 => n8,45
0.0,n14 => n8,46
0.0,n14 => n8,47
0.0,n14 => n8,48
0.0,n14 => n8,49
0.0,n14 => n8,50
0.0,n14 => n8,51
0.0,n14 => n8,52
0.0,n14 => n8,53
0.0,n14 => n8,54
0.0,n14 => n8,55
0.0,n14 => n8,56
0.0,n14 => n8,57
0.0,n14 => n8,58
0.0,n14 => n8,59
0.0,n14 => n8,60
0.0,n14 => n8,61
0.0,n14 => n8,62
0.0,n14 => n8,63
0.0,n14 => n8,64
0.0,n14 => n8,65
0.0,n14 => n8,66
0.0,n14 => n8,67
0.0,n14 => n8,68
0.0,n14 => n8,69
0.0,n14 => n8,70
0.0,n14 => n8,71
0.0,n14 => n8,72
0.0,n14 => n8,73
0.0,n14 => n8,74
0.0,n14 => n8,75
0.0,n14 => n8,76
0.0,n14 => n8,77
0.0,n14 => n8,78
0.0,n14 => n8,79
0.0,n14 => n8,80
0.0,n14 => n8,81
0.0,n14 => n8,82
0.0,n14 => n8,83
0.0,n14 => n8,84
0.0,n14 => n8,85
0.0,n14 => n8,86
0.0,n14 => n8,87
0.0,n14 => n8,88
0.0,n14 => n8,89
0.0,n14 => n8,90
0.0,n14 => n8,91
0.0,n14 => n8,92
0.0,n14 => n8,93
0.0,n14 => n8,94
0.0,n14 => n8,95
0.0,n14 => n8,96
0.0,n26 => n9,0
0.0,n26 => n9,1
0.0,n26 => n9,2
0.0,n26 => n9,3
0.0,n26 => n9,4
0.0,n26 => n9,5
0.0,n26 => n9,6
0.0,n26 => n9,7
0.0,n26 => n9,8
0.0,n26 => n9,9
0.0,n26 => n9,10
0.0,n26 => n9,11
0.0,n26 => n9,12
0.0,n26 => n9,13
0.0,n26 => n9,14
0.0,n26 => n9,15
0.0,n26 => n9,16
0.0,n26 => n9,17
0.0,n26 => n9,18
0.0,n26 => n9,19
0.0,n26 => n9,20
0.0,n26 => n9,21
0.0,n26 => n9,22
0.0,n26 => n9,23
0.0,n26 => n9,24
0.0,n26 => n9,25
0.0,n26 => n9,26
0.0,n26 => n9,27
0.0,n26 => n9,28
0.0,n26 => n9,29
0.0,n26 => n9,30
0.0,n26 => n9,31
0.0,n26 => n9,32
0.0,n26 => n9,33
0.0,n26 => n9,34
0.0,n26 => n9,35
0.0,n26 => n9,36
0.0,n26 => n9,37
0.0,n26 => n9,38
0.0,n26 => n9,39
0.0,n26 => n9,40
0.0,n26 => n9,41
0.0,n26 => n9,42
0.0,n26 => n9,43
0.0,n26 => n9,44
0.0,n26 => n9,45
0.0,n26 => n9,46
0.0,n26 => n9,47
0.0,n26 => n9,48
0.0,n26 => n9,49
0.0,n26 => n9,50
0.0,n26 => n9,51
0.0,n26 => n9,52
0.0,n26 => n9,53
0.0,n26 => n9,54
0.0,n26 => n9,55
0.0,n26 => n9,56
0.0,n26 => n9,57
0.0,n26 => n9,58
0.0,n26 => n9,59
0.0,n26 => n9,60
0.0,n26 => n9,61
0.0,n26 => n9,62
0.0,n26 => n9,63
0.0,n26 => n9,64
0.0,n26 => n9,65
0.0,n26 => n9,66
0.0,n26 => n9,67
0.0,n26 => n9,68
0.0,n26 => n9,69
0.0,n26 => n9,70
0.0,n26 => n9,71
0.0,n26 => n9,72
0.0,n26 => n9,73
0.0,n26 => n9,74
0.0,n26 => n9,75
0.0,n26 => n9,76
0.0,n26 => n9,77
0.0,n26 => n9,78
0.0,n26 => n9,79
0.0,n26 => n9,80
0.0,n26 => n9,81
0.0,n26 => n9,82
0.0,n26 => n9,83
0.0,n26 => n9,84
0.0,n26 => n9,85
0.0,n26 => n9,86
0.0,n26 => n9,87
0.0,n26 => n9,88
0.0,n26 => n9,89
0.0,n26 => n9,90
0.0,n26 => n9,91
0.0,n26 => n9,92
0.0,n26 => n9,93
0.0,n26 => n9,94
0.0,n26 => n9,95
0.0,n26 => n9,96
0.0,n22 => n17,0
0.0,n22 => n17,1
0.0,n22 => n17,2
0.0,n22 => n17,3
0.0,n22 => n17,4
0.0,n22 => n17,5
0.0,n22 => n17,6
0.0,n22 => n17,7
0.0,n22 => n17,8
0.0,n22 => n17,9
0.0,n22 => n17,10
0.0,n22 => n17,11
0.0,n22 => n17,12
0.0,n22 => n17,13
0.0,n22 => n17,14
0.0,n22 => n17,15
0.0,n22 => n17,16
0.0,n22 => n17,17
0.0,n22 => n17,18
0.0,n22 => n17,19
0.0,n22 => n17,20
0.0,n22 => n17,21
0.0,n22 => n17,22
0.0,n22 => n17,23
0.0,n22 => n17,24
0.0,n22 => n17,25
0.0,n22 => n17,26
0.0,n22 => n17,27
0.0,n22 => n17,28
0.0,n22 => n17,29
0.0,n22 => n17,30
0.0,n22 => n17,31
0.0,n22 => n17,32
0.0,n22 => n17,33
0.0,n22 => n17,34
0.0,n22 => n17,35
0.0,n22 => n17,36
0.0,n22 => n17,37
0.0,n22 => n17,38
0.0,n22 => n17,39
0.0,n22 => n17,40
0.0,n22 => n17,41
0.0,n22 => n17,42
0.0,n22 => n17,43
0.0,n22 => n17,44
0.0,n22 => n17,45
0.0,n22 => n17,46
0.0,n22 => n17,47
0.0,n22 => n17,48
0.0,n22 => n17,49
0.0,n22 => n17,50
0.0,n22 => n17,51
0.0,n22 => n17,52
0.0,n22 => n17,53
0.0,n22 => n17,54
0.0,n22 => n17,55
0.0,n22 => n17,56
0.0,n22 => n17,57
0.0,n22 => n17,58
0.0,n22 => n17,59
0.0,n22 => n17,60
0.0,n22 => n17,61
0.0,n22 => n17,62
0.0,n22 => n17,63
0.0,n22 => n17,64
0.0,n22 => n17,65
0.0,n22 => n17,66
0.0,n22 => n17,67
0.0,n22 => n17,68
0.0,n22 => n17,69
0.0,n22 => n17,70
0.0,n22 => n17,71
0.0,n22 => n17,72
0.0,n22 => n17,73
0.0,n22 => n17,74
0.0,n22 => n17,75
0.0,n22 => n17,76
0.0,n22 => n17,77
0.0,n22 => n17,78
0.0,n22 => n17,79
0.0,n22 => n17,80
0.0,n22 => n17,81
0.0,n22 => n17,82
0.0,n22 => n17,83
0.0,n22 => n17,84
0.0,n22 => n17,85
0.0,n22 => n17,86
0.0,n22 => n17,87
0.0,n22 => n17,88
0.0,n22 => n17,89
0.0,n22 => n17,90
0.0,n22 => n17,91
0.0,n22 => n17,92
0.0,n22 => n17,93
0.0,n22 => n17,94
0.0,n22 => n17,95
0.0,n22 => n17,96
0.0,n17 => n26,0
0.0,n17 => n26,1
0.0,n17 => n26,2
0.0,n17 => n26,3
0.0,n17 => n26,4
0.0,n17 => n26,5
0.0,n17 => n26,6
0.0,n17 => n26,7
0.0,n17 => n26,8
0.0,n17 => n26,9
0.0,n17 => n26,10
0.0,n17 => n26,11
0.0,n17 => n26,12
0.0,n17 => n26,13
0.0,n17 => n26,14
0.0,n17 => n26,15
0.0,n17 => n26,16
0.0,n17 => n26,17
0.0,n17 => n26,18
0.0,n17 => n26,19
0.0,n17 => n26,20
0.0,n17 => n26,21
0.0,n17 => n26,22
0.0,n17 => n26,23
0.0,n17 => n26,24
0.0,n17 => n26,25
0.0,n17 => n26,26
0.0,n17 => n26,27
0.0,n17 => n26,28
0.0,n17 => n26,29
0.0,n17 => n26,30
0.0,n17 => n26,31
0.0,n17 => n26,32
0.0,n17 => n26,33
0.0,n17 => n26,34
0.0,n17 => n26,35
0.0,n17 => n26,36
0.0,n17 => n26,37
0.0,n17 => n26,38
0.0,n17 => n26,39
0.0,n17 => n26,40
0.0,n17 => n26,41
0.0,n17 => n26,42
0.0,n17 => n26,43
0.0,n17 => n26,44
0.0,n17 => n26,45
0.0,n17 => n26,46
0.0,n17 => n26,47
0.0,n17 => n26,48
0.0,n17 => n26,49
0.0,n17 => n26,50
0.0,n17 => n26,51
0.0,n17 => n26,52
0.0,n17 => n26,53
0.0,n17 => n26,54
0.0,n17 => n26,55
0.0,n17 => n26,56
0.0,n17 => n26,57
0.0,n17 => n26,58
0.0,n17 => n26,59
0.0,n17 => n26,60
0.0,n17 => n26,61
0.0,n17 => n26,62
0.0,n17 => n26,63
0.0,n17 => n26,64
0.0,n17 => n26,65
0.0,n17 => n26,66
0.0,n17 => n26,67
0.0,n17 => n26,68
0.0,n17 => n26,69
0.0,n17 => n26,70
0.0,n17 => n26,71
0.0,n17 => n26,72
0.0,n17 => n26,73
0.0,n17 => n26,74
0.0,n17 => n26,75
0.0,n17 => n26,76
0.0,n17 => n26,77
0.0,n17 => n26,78
0.0,n17 => n26,79
0.0,n17 => n26,80
0.0,n17 => n26,81
0.0,n17 => n26,82
0.0,n17 => n26,83
0.0,n17 => n26,84
0.0,n17 => n26,85
0.0,n17 => n26,86
0.0,n17 => n26,87
0.0,n17 => n26,88
0.0,n17 => n26,89
0.0,n17 => n26,90
0.0,n17 => n26,91
0.0,n17 => n26,92
0.0,n17 => n26,93
0.0,n17 => n26,94
0.0,n17 => n26,95
0.0,n17 => n26,96
0.0,n10 => n11,0
0.0,n10 => n11,1
0.0,n10 => n11,2
0.0,n10 => n11,3
0.0,n10 => n11,4
0.0,n10 => n11,5
0.0,n10 => n11,6
0.0,n10 => n11,7
0.0,n10 => n11,8
0.0,n10 => n11,9
0.0,n10 => n11,10
0.0,n10 => n11,11
0.0,n10 => n11,12
0.0,n10 => n11,13
0.0,n10 => n11,14
0.0,n10 => n11,15
0.0,n10 => n11,16
0.0,n10 => n11,17
0.0,n10 => n11,18
0.0,n10 => n11,19
0.0,n10 => n11,20
0.0,n10 => n11,21
0.0,n10 => n11,22
0.0,n10 => n11,23
0.0,n10 => n11,24
0.0,n10 => n11,25
0.0,n10 => n11,26
0.0,n10 => n11,27
0.0,n10 => n11,28
0.0,n10 => n11,29
0.0,n10 => n11,30
0.0,n10 => n11,31
0.0,n10 => n11,32
0.0,n10 => n11,33
0.0,n10 => n11,34
0.0,n10 => n11,35
0.0,n10 => n11,36
0.0,n10 => n11,37
0.0,n10 => n11,38
0.0,n10 => n11,39
0.0,n10 => n11,40
0.0,n10 => n11,41
0.0,n10 => n11,42
0.0,n10 => n11,43
0.0,n10 => n11,44
0.0,n10 => n11,45
0.0,n10 => n11,46
0.0,n10 => n11,47
1.0,n10 => n11,48
0.0,n10 => n11,49
0.0,n10 => n11,50
0.0,n10 => n11,51
0.0,n10 => n11,52
0.0,n10 => n11,53
0.0,n10 => n11,54
0.0,n10 => n11,55
0.0,n10 => n11,56
0.0,n10 => n11,57
0.0,n10 => n11,58
0.0,n10 => n11,59
0.0,n10 => n11,60
0.0,n10 => n11,61
0.0,n10 => n11,62
0.0,n10 => n11,63
0.0,n10 => n11,64
0.0,n10 => n11,65
0.0,n10 => n11,66
0.0,n10 => n11,67
0.0,n10 => n11,68
0.0,n10 => n11,69
0.0,n10 => n11,70
0.0,n10 => n11,71
0.0,n10 => n11,72
0.0,n10 => n11,73
0.0,n10 => n11,74
0.0,n10 => n11,75
0.0,n10 => n11,76
0.0,n10 => n11,77
0.0,n10 => n11,78
0.0,n10 => n11,79
0.0,n10 => n11,80
0.0,n10 => n11,81
0.0,n10 => n11,82
0.0,n10 => n11,83
0.0,n10 => n11,84
0.0,n10 => n11,85
0.0,n10 => n11,86
0.0,n10 => n11,87
0.0,n10 => n11,88
0.0,n10 => n11,89
0.0,n10 => n11,90
0.0,n10 => n11,91
0.0,n10 => n11,92
0.0,n10 => n11,93
0.0,n10 => n11,94
0.0,n10 => n11,95
0.0,n10 => n11,96
0.0,n7 => n23,0
0.0,n7 => n23,1
0.0,n7 => n23,2
0.0,n7 => n23,3
0.0,n7 => n23,4
0.0,n7 => n23,5
0.0,n7 => n23,6
0.0,n7 => n23,7
0.0,n7 => n23,8
0.0,n7 => n23,9
0.0,n7 => n23,10
0.0,n7 => n23,11
0.0,n7 => n23,12
0.0,n7 => n23,13
0.0,n7 => n23,14
0.0,n7 => n23,15
0.0,n7 => n23,16
0.0,n7 => n23,17
0.0,n7 => n23,18
0.0,n7 => n23,19
0.0,n7 => n23,20
0.0,n7 => n23,21
0.0,n7 => n23,22
0.0,n7 => n23,23
0.0,n7 => n23,24
0.0,n7 => n23,25
0.0,n7 => n23,26
0.0,n7 => n23,27
0.0,n7 => n23,28
0.0,n7 => n23,29
0.0,n7 => n23,30
0.0,n7 => n23,31
0.0,n7 => n23,32
0.0,n7 => n23,33
0.0,n7 => n23,34
0.0,n7 => n23,35
0.0,n7 => n23,36
0.0,n7 => n23,37
0.0,n7 => n23,38
0.0,n7 => n23,39
0.0,n7 => n23,40
0.0,n7 => n23,41
0.0,n7 => n23,42
0.0,n7 => n23,43
0.0,n7 => n23,44
0.0,n7 => n23,45
0.0,n7 => n23,46
0.0,n7 => n23,47
0.0,n7 => n23,48
0.0,n7 => n23,49
0.0,n7 => n23,50
0.0,n7 => n23,51
0.0,n7 => n23,52
0.0,n7 => n23,53
0.0,n7 => n23,54
0.0,n7 => n23,55
0.0,n7 => n23,56
0.0,n7 => n23,57
0.0,n7 => n23,58
0.0,n7 => n23,59
0.0,n7 => n23,60
0.0,n7 => n23,61
0.0,n7 => n23,62
0.0,n7 => n23,63
0.0,n7 => n23,64
0.0,n7 => n23,65
0.0,n7 => n23,66
0.0,n7 => n23,67
0.0,n7 => n23,68
0.0,n7 => n23,69
0.0,n7 => n23,70
0.0,n7 => n23,71
0.0,n7 => n23,72
0.0,n7 => n23,73
0.0,n7 => n23,74
0.0,n7 => n23,75
0.0,n7 => n23,76
0.0,n7 => n23,77
0.0,n7 => n23,78
0.0,n7 => n23,79
0.0,n7 => n23,80
0.0,n7 => n23,81
0.0,n7 => n23,82
0.0,n7 => n23,83
0.0,n7 => n23,84
0.0,n7 => n23,85
0.0,n7 => n23,86
0.0,n7 => n23,87
0.0,n7 => n23,88
0.0,n7 => n23,89
0.0,n7 => n23,90
0.0,n7 => n23,91
0.0,n7 => n23,92
0.0,n7 => n23,93
0.0,n7 => n23,94
0.0,n7 => n23,95
0.0,n7 => n23,96
0.0,n18 => n23,0
0.0,n18 => n23,1
0.0,n18 => n23,2
0.0,n18 => n23,3
0.0,n18 => n23,4
0.0,n18 => n23,5
0.0,n18 => n23,6
0.0,n18 => n23,7
0.0,n18 => n23,8
0.0,n18 => n23,9
0.0,n18 => n23,10
0.0,n18 => n23,11
0.0,n18 => n23,12
0.0,n18 => n23,13
0.0,n18 => n23,14
0.0,n18 => n23,15
0.0,n18 => n23,16
0.0,n18 => n23,17
0.0,n18 => n23,18
0.0,n18 => n23,19
0.0,n18 => n23,20
0.0,n18 => n23,21
0.0,n18 => n23,22
0.0,n18 => n23,23
0.0,n18 => n23,24
0.0,n18 => n23,25
0.0,n18 => n23,26
0.0,n18 => n23,27
0.0,n18 => n23,28
0.0,n18 => n23,29
0.0,n18 => n23,30
0.0,n18 => n23,31
0.0,n18 => n23,32
0.0,n18 => n23,33
0.0,n18 => n23,34
0.0,n18 => n23,35
0.0,n18 => n23,36
0.0,n18 => n23,37
0.0,n18 => n23,38
0.0,n18 => n23,39
0.0,n18 => n23,40
0.0,n18 => n23,41
0.0,n18 => n23,42
0.0,n18 => n23,43
0.0,n18 => n23,44
0.0,n18 => n23,45
0.0,n18 => n23,46
0.0,n18 => n23,47
0.0,n18 => n23,48
0.0,n18 => n23,49
0.0,n18 => n23,50
0.0,n18 => n23,51
0.0,n18 => n23,52
0.0,n18 => n23,53
0.0,n18 => n23,54
0.0,n18 => n23,55
0.0,n18 => n23,56
0.0,n18 => n23,57
0.0,n18 => n23,58
0.0,n18 => n23,59
0.0,n18 => n23,60
0.0,n18 => n23,61
0.0,n18 => n23,62
0.0,n18 => n23,63
0.0,n18 => n23,64
0.0,n18 => n23,65
0.0,n18 => n23,66
0.0,n18 => n23,67
0.0,n18 => n23,68
0.0,n18 => n23,69
0.0,n18 => n23,70
0.0,n18 => n23,71
0.0,n18 => n23,72
0.0,n18 => n23,73
0.0,n18 => n23,74
0.0,n18 => n23,75
0.0,n18 => n23,76
0.0,n18 => n23,77
0.0,n18 => n23,78
0.0,n18 => n23,79
0.0,n18 => n23,80
0.0,n18 => n23,81
0.0,n18 => n23,82
0.0,n18 => n23,83
0.0,n18 => n23,84
0.0,n18 => n23,85
0.0,n18 => n23,86
0.0,n18 => n23,87
0.0,n18 => n23,88
0.0,n18 => n23,89
0.0,n18 => n23,90
0.0,n18 => n23,91
0.0,n18 => n23,92
0.0,n18 => n23,93
0.0,n18 => n23,94
0.0,n18 => n23,95
0.0,n18 => n23,96
0.0,n28 => n11,0
0.0,n28 => n11,1
0.0,n28 => n11,2
0.0,n28 => n11,3
0.0,n28 => n11,4
0.0,n28 => n11,5
0.0,n28 => n11,6
0.0,n28 => n11,7
0.0,n28 => n11,8
0.0,n28 => n11,9
0.0,n28 => n11,10
0.0,n28 => n11,11
0.0,n28 => n11,12
0.0,n28 => n11,13
0.0,n28 => n11,14
0.0,n28 => n11,15
0.0,n28 => n11,16
0.0,n28 => n11,17
0.0,n28 => n11,18
0.0,n28 => n11,19
0.0,n28 => n11,20
0.0,n28 => n11,21
0.0,n28 => n11,22
0.0,n28 => n11,23
0.0,n28 => n11,24
0.0,n28 => n11,25
0.0,n28 => n11,26
0.0,n28 => n11,27
0.0,n28 => n11,28
0.0,n28 => n11,29
0.0,n28 => n11,30
0.0,n28 => n11,31
0.0,n28 => n11,32
0.0,n28 => n11,33
0.0,n28 => n11,34
0.0,n28 => n11,35
0.0,n28 => n11,36
0.0,n28 => n11,37
0.0,n28 => n11,38
0.0,n28 => n11,39
0.0,n28 => n11,40
0.0,n28 => n11,41
0.0,n28 => n11,42
0.0,n28 => n11,43
0.0,n28 => n11,44
0.0,n28 => n11,45
0.0,n28 => n11,46
0.0,n28 => n11,47
0.0,n28 => n11,48
0.0,n28 => n11,49
0.0,n28 => n11,50
0.0,n28 => n11,51
0.0,n28 => n11,52
0.0,n28 => n11,53
0.0,n28 => n11,54
0.0,n28 => n11,55
0.0,n28 => n11,56
0.0,n28 => n11,57
0.0,n28 => n11,58
0.0,n28 => n11,59
0.0,n28 => n11,60
0.0,n28 => n11,61
0.0,n28 => n11,62
0.0,n28 => n11,63
0.0,n28 => n11,64
0.0,n28 => n11,65
0.0,n28 => n11,66
0.0,n28 => n11,67
0.0,n28 => n11,68
0.0,n28 => n11,69
0.0,n28 => n11,70
0.0,n28 => n11,71
0.0,n28 => n11,72
0.0,n28 => n11,73
0.0,n28 => n11,74
0.0,n28 => n11,75
0.0,n28 => n11,76
0.0,n28 => n11,77
0.0,n28 => n11,78
0.0,n28 => n11,79
0.0,n28 => n11,80
0.0,n28 => n11,81
0.0,n28 => n11,82
0.0,n28 => n11,83
0.0,n28 => n11,84
0.0,n28 => n11,85
0.0,n28 => n11,86
0.0,n28 => n11,87
0.0,n28 => n11,88
0.0,n28 => n11,89
0.0,n28 => n11,90
0.0,n28 => n11,91
0.0,n28 => n11,92
0.0,n28 => n11,93
0.0,n28 => n11,94
0.0,n28 => n11,95
0.0,n28 => n11,96
0.0,n25 => n27,0
0.0,n25 => n27,1
0.0,n25 => n27,2
0.0,n25 => n27,3
0.0,n25 => n27,4
0.0,n25 => n27,5
0.0,n25 => n27,6
0.0,n25 => n27,7
0.0,n25 => n27,8
0.0,n25 => n27,9
0.0,n25 => n27,10
0.0,n25 => n27,11
0.0,n25 => n27,12
0.0,n25 => n27,13
0.0,n25 => n27,14
0.0,n25 => n27,15
0.0,n25 => n27,16
0.0,n25 => n27,17
0.0,n25 => n27,18
0.0,n25 => n27,19
0.0,n25 => n27,20
0.0,n25 => n27,21
0.0,n25 => n27,22
0.0,n25 => n27,23
0.0,n25 => n27,24
0.0,n25 => n27,25
0.0,n25 => n27,26
0.0,n25 => n27,27
0.0,n25 => n27,28
0.0,n25 => n27,29
0.0,n25 => n27,30
0.0,n25 => n27,31
0.0,n25 => n27,32
0.0,n25 => n27,33
0.0,n25 => n27,34
0.0,n25 => n27,35
0.0,n25 => n27,36
0.0,n25 => n27,37
0.0,n25 => n27,38
0.0,n25 => n27,39
0.0,n25 => n27,40
0.0,n25 => n27,41
0.0,n25 => n27,42
0.0,n25 => n27,43
0.0,n25 => n27,44
0.0,n25 => n27,45
0.0,n25 => n27,46
0.0,n25 => n27,47
0.0,n25 => n27,48
0.0,n25 => n27,49
0.0,n25 => n27,50
0.0,n25 => n27,51
0.0,n25 => n27,52
0.0,n25 => n27,53
0.0,n25 => n27,54
0.0,n25 => n27,55
0.0,n25 => n27,56
0.0,n25 => n27,57
0.0,n25 => n27,58
0.0,n25 => n27,59
0.0,n25 => n27,60
0.0,n25 => n27,61
0.0,n25 => n27,62
0.0,n25 => n27,63
0.0,n25 => n27,64
0.0,n25 => n27,65
0.0,n25 => n27,66
0.0,n25 => n27,67
0.0,n25 => n27,68
0.0,n25 => n27,69
0.0,n25 => n27,70
0.0,n25 => n27,71
0.0,n25 => n27,72
0.0,n25 => n27,73
0.0,n25 => n27,74
0.0,n25 => n27,75
0.0,n25 => n27,76
0.0,n25 => n27,77
0.0,n25 => n27,78
0.0,n25 => n27,79
0.0,n25 => n27,80
0.0,n25 => n27,81
0.0,n25 => n27,82
0.0,n25 => n27,83
0.0,n25 => n27,84
0.0,n25 => n27,85
0.0,n25 => n27,86
0.0,n25 => n27,87
0.0,n25 => n27,88
0.0,n25 => n27,89
0.0,n25 => n27,90
0.0,n25 => n27,91
0.0,n25 => n27,92
0.0,n25 => n27,93
0.0,n25 => n27,94
0.0,n25 => n27,95
0.0,n25 => n27,96
0.0,n1 => n0,0
0.0,n1 => n0,1
0.0,n1 => n0,2
0.0,n1 => n0,3
0.0,n1 => n0,4
0.0,n1 => n0,5
0.0,n1 => n0,6
0.0,n1 => n0,7
0.0,n1 => n0,8
0.0,n1 => n0,9
0.0,n1 => n0,10
0.0,n1 => n0,11
0.0,n1 => n0,12
0.0,n1 => n0,13
0.0,n1 => n0,14
0.0,n1 => n0,15
0.0,n1 => n0,16
0.0,n1 => n0,17
0.0,n1 => n0,18
0.0,n1 => n0,19
0.0,n1 => n0,20
0.0,n1 => n0,21
0.0,n1 => n0,22
0.0,n1 => n0,23
0.0,n1 => n0,24
0.0,n1 => n0,25
0.0,n1 => n0,26
0.0,n1 => n0,27
0.0,n1 => n0,28
0.0,n1 => n0,29
0.0,n1 => n0,30
0.0,n1 => n0,31
0.0,n1 => n0,32
0.0,n1 => n0,33
0.0,n1 => n0,34
0.0,n1 => n0,35
0.0,n1 => n0,36
0.0,n1 => n0,37
0.0,n1 => n0,38
0.0,n1 => n0,39
0.0,n1 => n0,40
0.0,n1 => n0,41
0.0,n1 => n0,42
0.0,n1 => n0,43
0.0,n1 => n0,44
0.0,n1 => n0,45
0.0,n1 => n0,46
0.0,n1 => n0,47
0.0,n1 => n0,48
0.0,n1 => n0,49
0.0,n1 => n0,50
0.0,n1 => n0,51
0.0,n1 => n0,52
0.0,n1 => n0,53
0.0,n1 => n0,54
0.0,n1 => n0,55
0.0,n1 => n0,56
0.0,n1 => n0,57
0.0,n1 => n0,58
0.0,n1 => n0,59
0.0,n1 => n0,60
0.0,n1 => n0,61
0.0,n1 => n0,62
0.0,n1 => n0,63
0.0,n1 => n0,64
0.0,n1 => n0,65
0.0,n1 => n0,66
0.0,n1 => n0,67
0.0,n1 => n0,68
0.0,n1 => n0,69
0.0,n1 => n0,70
0.0,n1 => n0,71
0.0,n1 => n0,72
0.0,n1 => n0,73
0.0,n1 => n0,74
0.0,n1 => n0,75
0.0,n1 => n0,76
0.0,n1 => n0,77
0.0,n1 => n0,78
0.0,n1 => n0,79
0.0,n1 => n0,80
0.0,n1 => n0,81
0.0,n1 => n0,82
0.0,n1 => n0,83
0.0,n1 => n0,84
0.0,n1 => n0,85
0.0,n1 => n0,86
0.0,n1 => n0,87
0.0,n1 => n0,88
0.0,n1 => n0,89
0.0,n1 => n0,90
0.0,n1 => n0,91
0.0,n1 => n0,92
0.0,n1 => n0,93
0.0,n1 => n0,94
0.0,n1 => n0,95
0.0,n1 => n0,96
0.0,n2 => n26,0
0.0,n2 => n26,1
0.0,n2 => n26,2
0.0,n2 => n26,3
0.0,n2 => n26,4
0.0,n2 => n26,5
0.0,n2 => n26,6
0.0,n2 => n26,7
0.0,n2 => n26,8
0.0,n2 => n26,9
0.0,n2 => n26,10
0.0,n2 => n26,11
0.0,n2 => n26,12
0.0,n2 => n26,13
0.0,n2 => n26,14
0.0,n2 => n26,15
